,T2,RRR,PE,Q_HBV,Qobs,Q_DDM,Q_Total
2017-08-26,273.43985826024107,7.842540740966797,0.5848255255051065,2.9086627986595475,3.361568161568161,34.00696587727879,36.915628675938336
2017-08-27,274.2413210694859,2.089977264404297,0.6734320411299756,2.96781832359308,5.1065043065043065,36.73514527994793,39.70296360354101
2017-08-28,273.63932115086607,1.39617919921875,0.606877343170107,3.0269017149978485,3.926106326106325,34.68593755696629,37.712839271964135
2017-08-29,275.3164553468296,0.019073486328125,0.7922945772893953,3.0144056950856575,3.361568161568161,40.39490236002606,43.409308055111715
2017-08-30,274.8393333578973,1.6407966613769531,0.7395458826779328,2.913004706133666,2.797029997029997,38.77077910970067,41.68378381583433
2017-08-31,273.18081488459,1.5482902526855469,0.5561867282366815,2.770584028680404,3.361568161568161,33.12518222656258,35.89576625524298
2017-09-01,273.4590131267775,1.9378662109375,0.5869432107694452,2.645935026248701,3.926106326106325,34.072169042968824,36.718104069217524
2017-09-02,272.60453111180357,2.9897689819335938,0.49247510428013813,2.556963232990514,3.361568161568161,31.163512263997536,33.72047549698805
2017-09-03,271.5842572674025,2.9854774475097656,0.3796777176855545,2.476817612911598,3.361568161568161,27.690500097656326,30.167317710567925
2017-09-04,274.24004950373063,0.110626220703125,0.6732914619169907,2.3859465599831204,4.516305316305317,36.730816870117266,39.116763430100384
2017-09-05,275.75628485529313,0.06771087646484375,0.8409203647425545,2.304763604981887,4.516305316305317,41.89208200683602,44.196845611817906
2017-09-06,274.5263552491734,1.0657310485839844,0.7049442775117235,2.2451275164204505,3.926106326106325,37.705401627604175,39.95052914402463
2017-09-07,273.9921653891473,0.12159347534179688,0.6458863878216883,2.1834164467609654,3.361568161568161,35.88701934407566,38.070435790836626
2017-09-08,270.98165716974626,0.5068778991699219,0.3130566663371611,2.0989136938344135,2.2581526581526585,25.639249365234456,27.738163059068867
2017-09-09,272.555560571439,0.03528594970703125,0.48706111762982846,1.992658913257975,2.2581526581526585,30.996816544596367,32.98947545785434
2017-09-10,273.74922512222025,2.0656585693359375,0.6190278857064547,1.8845081189265664,2.2581526581526585,35.06005067545574,36.94455879438231
2017-09-11,273.5627322022984,2.1080970764160156,0.5984099760138571,1.8061553484495891,2.2581526581526585,34.42522877604168,36.231384124491264
2017-09-12,271.8893313233921,1.5301704406738281,0.41340548246388215,1.7683276741977978,1.7449361449361451,28.728972184244803,30.497299858442602
2017-09-13,271.85794908055357,1.3585090637207031,0.409935987487517,1.7395364079050164,1.7449361449361451,28.62214702962254,30.361683437527557
2017-09-14,272.4276614015171,3.4074783325195312,0.47292109807138033,1.6823636548436927,1.2573804573804577,30.561447770182305,32.243811425025996
2017-09-15,270.1881797934442,3.735065460205078,0.22533298816981476,1.5943464152604896,1.2573804573804577,22.938252376302227,24.532598791562716
2017-09-16,271.2609845623244,5.032539367675781,0.34393798321105173,1.4997239862151168,1.7449361449361451,26.590079809570387,28.089803795785503
2017-09-17,271.15719427912126,0.005245208740234375,0.3324633455307172,1.4200330032552333,2.2581526581526585,26.236777685546954,27.65681068880219
2017-09-18,272.115375024564,2.033233642578125,0.4383959679970306,1.3593991942567885,2.797029997029997,29.498424943033868,30.857824137290656
2017-09-19,272.39031805841813,0.0,0.46879256774455974,1.3095306806953433,2.797029997029997,30.434331030273515,31.743861710968858
2017-09-20,271.3785382732619,0.10967254638671875,0.3569342502926891,1.2616468880401224,1.7449361449361451,26.990232641601644,28.251879529641766
2017-09-21,270.60171332209,0.2961158752441407,0.27105159749853563,1.2124919925028113,1.2573804573804577,24.34592050781258,25.55841250031539
