,T2,RRR,PE,Q_HBV,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_upper_gw,HBV_lower_gw,Qobs,Q_DDM,Q_Total
2011-04-08,261.5796379656253,0.0,0.0,1.7053944158697051e-07,35.14770003814697,0.0001,0.0,0.0,3.8136391779806934e-06,0.0,0.0,1.7053944158697051e-07
2011-04-09,263.40529661254067,0.0,0.0,1.637178639234917e-07,35.14770003814697,0.0001,0.0,0.0,3.661093610861466e-06,0.0,0.0,1.637178639234917e-07
2011-04-10,264.4168409959207,0.0,0.0,1.5716914936655203e-07,35.14770003814697,0.0001,0.0,0.0,3.514649866427007e-06,0.0,0.0,1.5716914936655203e-07
2011-04-11,266.5505315011104,0.00858306884765625,0.0,1.5088238339188996e-07,35.15370818634033,0.0001,0.0,0.0,3.374063871769927e-06,0.0,0.0,1.5088238339188996e-07
2011-04-12,267.9282248348886,1.8038749694824219,0.0,1.4484708805621435e-07,36.41642066497803,0.0001,0.0,0.0,3.23910131689913e-06,0.0,0.0,1.4484708805621435e-07
2011-04-13,266.52685918546325,0.002384185791015625,0.0,1.3905320453396575e-07,36.41808959503174,0.0001,0.0,0.0,3.1095372642231645e-06,0.0,0.0,1.3905320453396575e-07
2011-04-14,268.5377079659892,0.002384185791015625,0.0428634386400072,1.3349107635260714e-07,36.41975852508545,9.997326425657779e-05,2.6735743422213637e-08,0.0,2.985155773654238e-06,0.0,0.0,1.3349107635260714e-07
2011-04-15,269.41213579780924,0.01811981201171875,0.1395366746894593,1.2815143329850286e-07,36.43244239349365,9.986961995928035e-05,1.0364429729743178e-07,0.0,2.865749542708068e-06,0.0,0.0,1.2815143329850286e-07
2011-04-16,270.33746829453884,0.0,0.24183772644621734,1.2302537596656276e-07,36.43244239349365,9.967081714136881e-05,1.9880281791154868e-07,0.0,2.7511195609997454e-06,0.0,0.0,1.2302537596656276e-07
2011-04-17,270.97955217994587,0.0,0.31282394710242345,1.1810436092790025e-07,36.43244239349365,9.938436477647893e-05,2.864523648898778e-07,0.0,2.6410747785597556e-06,0.0,0.0,1.1810436092790025e-07
2011-04-18,270.0422903421002,0.07677078247070312,0.2092040352091727,1.1338018649078423e-07,36.486181941223144,9.920635680521435e-05,1.7800797126458688e-07,0.0,2.5354317874173654e-06,0.0,0.0,1.1338018649078423e-07
2011-04-19,268.91994490144265,1.8353462219238281,0.08512202207392702,1.0884497903115286e-07,37.770924296569824,9.91339287351217e-05,7.242807009264537e-08,0.0,2.4340145159206708e-06,0.0,0.0,1.0884497903115286e-07
2011-04-20,268.9353424319474,0.40149688720703125,0.0868243113274214,1.0449117986990675e-07,38.051972117614746,9.906480192625907e-05,6.912680886262988e-08,0.0,2.336653935283844e-06,0.0,0.0,1.0449117986990675e-07
2011-04-21,269.2668449714736,2.3527145385742188,0.12347390331022098,1.0031153267511047e-07,39.6988722946167,9.89711060247406e-05,9.369590151847877e-08,0.0,2.24318777787249e-06,0.0,0.0,1.0031153267511047e-07
2011-04-22,268.74444037519885,0.3256797790527344,0.06571894514075101,9.629907136810605e-08,39.92684813995361,9.892826001695752e-05,4.284600778306694e-08,0.0,2.1534602667575904e-06,0.0,0.0,9.629907136810605e-08
2011-04-23,269.05100413435616,0.00286102294921875,0.09961140553000646,9.24471085133818e-08,39.928850856018066,9.885867314542626e-05,6.95868715312572e-08,0.0,2.067321856087287e-06,0.0,0.0,9.24471085133818e-08
2011-04-24,271.0049889424949,0.24652481079101562,0.3156361336097045,8.874922417284652e-08,40.10141822357178,9.859296985329009e-05,2.6570329213616884e-07,0.0,1.9846289818437956e-06,0.0,0.0,8.874922417284652e-08
2011-04-25,273.17300539870115,0.4773139953613281,0.5553233427801745,8.568006277639978e-08,39.98639123006591,0.4748875636489987,0.0025248364429652954,0.0,2.085953471294061e-06,0.0,2.6076437198415285,2.607643805521591
2011-04-26,274.2089335822797,0.7410049438476562,0.6698514103657267,1.3094667040429897e-05,34.691723318667236,3.1308355849738385,0.020485799283226858,0.0,0.0048919509416421696,0.0,4.939129811305644,4.939142905972685
2011-04-27,273.5718691878053,0.7781982421875,0.5994201245070188,0.00016328354099280466,32.5823773796406,6.156235306119931,0.03427574353702353,0.0,0.041947450920316334,0.0,3.9004731382483127,3.9006364217893053
2011-04-28,270.63281063102636,2.888202667236328,0.2744895913247952,0.0006310964278160091,35.23341658894943,6.144439088351718,0.011796217768212307,0.0,0.04026955288350368,0.0,0.0,0.0006310964278160091
2011-04-29,270.3426873223077,0.9121894836425781,0.2424147212365122,0.0012878813479309478,36.5737773969223,6.133633131754985,0.0108059565967326,0.0,0.038658770768163535,0.0,0.0,0.0012878813479309478
2011-04-30,270.0788945573166,14.042377471923828,0.21325085051999212,0.001733772716653334,47.17121798793983,6.124443800486242,0.009189331268743595,0.0,0.037112419937437,0.0,0.0,0.001733772716653334
2011-05-01,268.0178894477253,7.1163177490234375,0.0,0.00179771552413936,53.31197627788298,6.124443800486242,0.0,0.0,0.03562792313993952,0.0,0.0,0.00179771552413936
2011-05-02,267.1180645884587,0.08392333984375,0.0,0.001637034886765749,53.3707226157736,6.124443800486242,0.0,0.0,0.034202806214341935,0.0,0.0,0.001637034886765749
2011-05-03,270.5984433561416,0.0,0.2706900831705384,0.0014608900587102132,53.3707226157736,6.113382165272401,0.011061635213841209,0.0,0.032834693965768255,0.0,0.0,0.0014608900587102132
2011-05-04,271.9259324581382,0.02765655517578125,0.41745195721025674,0.001361431863085779,53.39008220439665,6.093926258955989,0.019455906316412058,0.0,0.03152130620713753,0.0,0.13704082324460248,0.13840225510768825
2011-05-05,272.1609609280072,0.659942626953125,0.4434357627562183,0.0013224218556945808,53.852042043263836,6.073014341765384,0.0209119171906048,0.0,0.03026045395885203,0.0,0.27235729412007886,0.27367971597577345
2011-05-06,272.87738642586555,2.0279884338378906,0.5226408940958163,0.0012966130019431365,55.27163394695036,6.046165352297968,0.026848989467415815,0.0,0.029050035800497948,0.0,1.0646856536865699,1.065982266688513
2011-05-07,271.55860537904834,0.18072128295898438,0.3768417477315624,0.0012575601878456637,55.39813884502165,6.02867026701407,0.017495085283897243,0.0,0.02788803436847803,0.0,0.0,0.0012575601878456637
2011-05-08,270.25080875173506,3.3516883850097656,0.23225699475796627,0.001205486062753208,57.744320714528484,6.01883239380006,0.009837873214010777,0.0,0.02677251299373891,0.0,0.0,0.001205486062753208
2011-05-09,268.8277661214158,2.0427703857421875,0.07493110564147479,0.0011509626578009972,59.174259984548016,6.01639425300596,0.002438140794099763,0.0,0.025701612473989353,0.0,0.0,0.0011509626578009972
2011-05-10,268.5940325806843,0.7839202880859375,0.04909046227039556,0.0011012264527180617,59.72300418620817,6.0150541068856525,0.0013401461203074025,0.0,0.02467354797502978,0.0,0.0,0.0011012264527180617
2011-05-11,269.87713426433055,2.6350021362304688,0.1909450412588121,0.0010570913668077084,61.5675056815695,6.008867586275054,0.006186520610598611,0.0,0.023686606056028587,0.0,0.0,0.0010570913668077084
2011-05-12,271.366816484441,0.5049705505371094,0.3556383363060052,0.0010162107433035633,61.92098506694548,5.99396701046406,0.014900575810993069,0.0,0.022739141813787445,0.0,0.0009171097699338722,0.0019333205132374355
2011-05-13,270.9054504342685,5.973339080810547,0.30463155512808177,0.000976575437067642,66.10232242351286,5.981893430879738,0.012073579584323183,0.0,0.021829576141235946,0.0,0.0,0.000976575437067642
2011-05-14,272.2352354636345,0.18072128295898438,0.4516472576948184,0.0009376642853653975,66.22882732158415,5.962640463785002,0.019252967094735503,0.0,0.020956393095586508,0.0,0.2812270600562403,0.2821647243416057
2011-05-15,273.60052124040675,1.4257431030273438,0.6025877805944005,0.000986719089046825,63.97622111955029,7.318988566578424,0.0353902261656289,0.0,0.05276272047732425,0.0,4.249624463848215,4.250611182937262
2011-05-16,274.3929768618961,1.0972023010253906,0.6901984976452321,0.0015747370576282712,57.761336810069665,10.93596028081774,0.06067373342360904,0.0,0.1571293481734145,0.0,7.351654000675095,7.353228737732723
2011-05-17,273.0569591730919,8.112430572509766,0.54249373723386,0.0031778114052963143,63.46329841755352,10.894876777362075,0.041083503455664507,0.0,0.15084417424647792,0.0,1.7249631275850792,1.7281409389903755
2011-05-18,272.04370722045707,1.1034011840820312,0.43047266284655833,0.005240080846100886,64.51225244129667,10.865297201419219,0.029579575942855832,0.0,0.1448104072766188,0.0,0.05352312828299919,0.058763209129100075
2011-05-19,270.04174634122154,8.679389953613281,0.20914389265258695,0.006524039991541591,71.36488882352057,10.853948001038638,0.011349200380581383,0.0,0.13901799098555406,0.0,0.0,0.006524039991541591
2011-05-20,269.89778520538937,8.217334747314453,0.1932281265255141,0.006606531232022861,77.93007684529334,10.842457395854726,0.01149060518391234,0.0,0.1334572713461319,0.0,0.0,0.006606531232022861
2011-05-21,269.1153022726772,6.66046142578125,0.10671994997158804,0.0060358661857371826,83.60107427517092,10.836752050376921,0.0057053454778055466,0.0,0.12811898049228662,0.0,0.0,0.0060358661857371826
2011-05-22,266.5228475288137,0.01049041748046875,0.0,0.005456745260738019,85.26520568520381,10.836752050376921,0.0,0.0,0.12299422127259516,0.0,0.0,0.005456745260738019
2011-05-23,268.23490475094286,0.118255615234375,0.009386728933978773,0.005127281137947069,86.56870523228757,10.836282099617573,0.00046995075934720926,0.0,0.11807445242169134,0.0,0.0,0.005127281137947069
2011-05-24,269.72997735189017,0.0,0.17467596287981374,0.004979067592215779,86.56870523228757,10.825265247115855,0.011016852501719111,0.0,0.11335147432482369,0.0,0.0,0.004979067592215779
2011-05-25,271.761426293491,0.6046295166015625,0.3992648150496182,0.004863822429317671,86.99194589390866,10.79307094684784,0.03219430026801514,0.0,0.10881741535183075,0.0,0.10179854778215158,0.10666237021146925
2011-05-26,273.0918132871773,0.514984130859375,0.546347068378702,0.004705387436963931,87.35243478551023,10.747288865920236,0.04578208092760299,0.0,0.10446471873775752,0.0,1.7097352318858339,1.714440619322798
2011-05-27,271.77558975514756,1.4805793762207031,0.40083067059787003,0.004509189819991164,88.38884034886472,10.720948305408063,0.02634056051217287,0.0,0.10028612998824722,0.0,0.016618081784722363,0.021127271604713525
2011-05-28,271.14403872879893,0.9737014770507812,0.33100892061948883,0.004308966062252623,89.07043138280027,10.702313399757054,0.018634905651009368,0.0,0.09627468478871733,0.0,0.0,0.004308966062252623
2011-05-29,272.5625318130703,0.2589225769042969,0.4878318301612166,0.004125910587795978,89.25167718663327,10.669872949753103,0.03244045000395154,0.0,0.09242369739716863,0.0,1.1288898010254773,1.1330157116132733
2011-05-30,273.7973346924622,0.9307861328125,0.6243466869510993,0.004062734506695516,86.01500372432223,11.514715666707186,0.046217936736412016,0.0,0.12686320945840723,0.0,4.49868480654211,4.502747541048806
2011-05-31,274.16270689731493,2.7008056640625,0.66474077337001,0.0046489934110075974,80.95146923774745,14.216186104418652,0.07055533669735886,0.0,0.25027595925423896,0.0,5.565847550941242,5.570496544352249
2011-06-01,272.8463244972645,4.456520080566406,0.5192068117776102,0.00645568561872479,84.1469521698278,14.165529307790123,0.050656796628529385,0.0,0.2402649208840694,0.7698247698247698,1.2776399288672997,1.2840956144860245
2011-06-02,273.07054478070825,2.574920654296875,0.5439957075556824,0.008823507008249095,85.96926043265854,14.112328877827542,0.05320042996258078,0.0,0.23065432404870662,1.7449361449361451,1.7213535338310868,1.730177040839336
2011-06-03,272.41973116607005,8.508682250976562,0.47204436302772634,0.010266987992130525,92.10790521682462,14.070332601799722,0.041996276027819766,0.0,0.22142815108675834,1.2573804573804577,0.33035802778452916,0.3406250157766597
2011-06-04,273.73229091899265,0.3943443298339844,0.6171557080762844,0.010589145849198718,89.19645062186127,16.08150272725152,0.06779576461764804,0.0,0.33159663207741635,1.2573804573804577,5.034678927007165,5.045268072856364
2011-06-05,273.9578052622869,2.7403831481933594,0.6420876699243503,0.012235378374154738,85.1574243104266,22.703231962737387,0.09950904337186714,0.0,0.7619236262315316,1.2573804573804577,4.9234678563572745,4.935703234731429
2011-06-06,274.2095967618771,1.3456344604492188,0.6699247288437393,0.019663129210185013,79.85944050104102,29.083851298552847,0.1413583462064205,0.0,1.3568280911836925,1.2573804573804577,6.990017525527745,7.00968065473793
2011-06-07,273.2711519026321,5.063056945800781,0.5661740268465717,0.03594627191534291,79.25368098788049,34.02325011232647,0.12346240893748309,0.0,1.942424907599952,0.7698247698247698,2.1867142036907947,2.2226604756061374
2011-06-08,273.26731743064795,3.4079551696777344,0.5657501029940158,0.05928892221856769,78.66709383464062,37.390386353140684,0.13445250670883102,0.0,2.394275710385751,0.7698247698247698,2.434523533689525,2.4938124559080928
2011-06-09,273.2340658863903,4.476070404052734,0.5620739455456195,0.08462845226036964,78.2467644026891,41.4530128070613,0.13720668690567467,0.0,3.007560334808518,1.2573804573804577,2.3773539251279305,2.4619823773883
2011-06-10,273.1205889271567,4.505157470703125,0.5495283877912074,0.10696658093664904,81.4077274003921,41.3360691802557,0.11694362680559726,0.0,2.887257921416177,1.2573804573804577,2.1232189286495844,2.2301855095862333
2011-06-11,274.9221824569789,0.3285408020019531,0.7487053469819513,0.12530730301745283,72.54681511549762,49.24113944754017,0.2345718449236204,0.10626821276084727,4.21176760455953,0.7698247698247698,11.632767679067147,11.7580749820846
2011-06-12,276.48457096585736,0.80108642578125,0.9214367578811076,0.15645449429830036,55.87396028621072,64.16238131124746,0.44984161427880465,2.245708841769158,5.483296900377148,3.361568161568161,20.100346425376365,20.256800919674667
2011-06-13,275.86378319890144,3.421783447265625,0.8528049507179819,0.2377164657635249,42.30504429170338,77.32611185248113,0.47495996987072286,5.154605856434584,6.703965024362062,14.908939708939707,16.607648713966125,16.84536517972965
2011-06-14,275.1214682891673,10.773658752441406,0.7707375897759209,0.40037061788198103,32.447702845866786,91.80045180532679,0.4562423192900393,9.77201624116672,7.87580642338758,11.496049896049895,11.662993179552327,12.063363797434308
2011-06-15,273.8839166671007,5.667209625244141,0.6339188430139241,0.636001412738572,28.77811951036307,97.59658543984163,0.344382647690983,11.184312434329875,9.000774166452077,6.3125631125631125,5.447031537962835,6.083032950701407
2011-06-16,274.09851392483273,7.808685302734375,0.6576438556420238,0.8902121879344597,24.035549886199306,105.1195037649856,0.41761162815792263,13.956983179973665,10.080743199793993,7.56994356994357,6.505520755760089,7.395732943694549
2011-06-17,273.79700181463176,7.158756256103516,0.6243098853124668,1.110681470981194,20.800540813040413,110.92399012499843,0.4064050425400808,16.0303733232291,11.117513471802233,6.3125631125631125,5.119135676751154,6.229817147732348
2011-06-18,273.748012182242,10.302543640136719,0.6188937879243809,1.2949243712805398,17.810479901830263,118.06490448628628,0.4201535424283064,19.43006567857188,12.112812932930144,6.928422928422928,4.510701287681196,5.805625658961736
2011-06-19,273.5436126074338,9.923458099365234,0.5962961902441741,1.4751301096071217,15.842416864661288,124.02380395701529,0.42059907099328375,22.33875537536014,13.068300415612939,6.3125631125631125,3.7782232820911306,5.253353391698252
2011-06-20,273.6239003668805,5.436897277832031,0.6051724831049804,1.6681853202686936,13.472915030258719,127.6716038139399,0.4052823339319239,23.463426243768627,13.985568398988422,6.3125631125631125,3.509328495094767,5.177513815363461
2011-06-21,274.34232930723766,1.2149810791015625,0.6845991070166975,1.8505920757402414,7.511268494070293,130.9551303036738,0.5198063588381906,24.506576952579564,14.866145663028885,5.696703296703298,8.327359061872265,10.177951137612506
2011-06-22,274.59420244008413,1.2984275817871094,0.7124451909816847,1.9942253538866859,0.2902562936495201,134.78538609063995,0.5703763906582652,26.315874059458835,15.711499836507729,5.696703296703298,10.047955056663156,12.042180410549841
2011-06-23,273.68819004999256,1.4142990112304688,0.6122800927725515,2.0941268493456233,0.0,135.1594745676971,0.4248469550214699,24.33424098573576,16.523039843047417,5.696703296703298,4.088781971657407,6.18290882100303
2011-06-24,274.52608107062565,1.1830329895019531,0.704913965430498,2.137861427932208,0.0,135.13141251303148,0.5715025751382257,22.182772614753024,17.30211824932552,7.56994356994357,9.737633086656993,11.875494514589201
2011-06-25,276.75761298305,0.09918212890625001,0.9516231888465371,2.105083697072115,0.0,134.17936164539276,0.9976225118443511,19.59588202898368,18.0500335193525,10.161686961686963,24.530856518105157,26.63594021517727
2011-06-26,276.827865703443,1.2159347534179688,0.9593900480137858,2.007618832428073,0.0,133.72577127027844,1.016911732468012,17.71732817667033,18.768032178578398,11.496049896049895,22.58913017384871,24.59674900627678
2011-06-27,274.03939121558693,7.1563720703125,0.651107485893927,1.8996026465383877,0.0,136.5822264063778,0.47195143581466675,18.942802522940017,19.457310891435263,5.696703296703298,5.830486287687948,7.730088934226336
2011-06-28,274.6041481129013,0.44345855712890625,0.7135447447023459,1.8383936789320343,0.0,136.28076148276116,0.5026492525390311,16.712397529833463,20.11901845577785,8.211464211464211,10.369983608312284,12.208377287244318
2011-06-29,273.86443612358306,8.1024169921875,0.6317651522079778,1.8349073489140846,0.0,139.55528980829504,0.4110744364689033,18.549605113217165,20.754257717546736,6.928422928422928,5.1989722409973576,7.033879589911442
2011-06-30,273.5359457908998,6.130218505859375,0.595448577739671,1.8726896511045181,0.0,141.90537800588615,0.3581126275747721,19.34568354024559,21.364087408844867,6.928422928422928,4.239328664659317,6.1120183157638355
2011-07-01,274.4150697761481,4.897117614746094,0.6926410016881968,1.9395879611151394,0.0,143.50958201807728,0.5132042975156345,19.490996238794235,21.949523912491074,7.56994356994357,7.516694293654384,9.456282254769523
2011-07-02,272.5176902038357,13.52548599243164,0.482874321586323,2.0026115878726003,9.467840194702148,143.24730820584725,0.26227381223002194,17.00149144566055,22.51154295599143,6.928422928422928,0.6229392949700424,2.6255508828426426
2011-07-03,271.66558650244593,8.265972137451172,0.3886691519137058,2.008802083204818,15.254020690917969,143.0809381252768,0.16637008057046393,14.648909416149221,23.051081237751774,4.516305316305317,0.0020939510569863103,2.0108960342618043
2011-07-04,273.701925871671,0.1049041748046875,0.6137986701589654,1.9384185558139209,12.494391332562884,143.3686733038834,0.4030023337005933,13.299236657039504,23.569037988241703,6.928422928422928,5.29725601996205,7.23567457577597
2011-07-05,275.11325548712904,0.2751350402832031,0.7698296153025793,1.8485627423384496,2.67811389691758,147.40918114820846,0.6824240323309333,17.15113102488333,24.066276468712037,8.852984852984852,12.46952276812305,14.318085510461499
2011-07-06,274.931556440706,4.355907440185547,0.7497416970483602,1.839757676983672,0.0,149.76903386273582,0.6365512797154248,18.85894897077648,24.543625409963553,6.3125631125631125,12.20759726366611,14.04735494064978
2011-07-07,274.66068549894,3.7512779235839844,0.7197952914796114,1.9422639224213585,0.0,150.66240481213782,0.6106058927188626,18.527906299366435,25.00188039356501,7.56994356994357,9.872583271810804,11.814847194232161
2011-07-08,273.87371588099387,3.7298202514648438,0.632791084990549,2.0753326009559343,0.0,151.63371936272662,0.510730946465234,18.21551859581951,25.44180517782241,6.3125631125631125,5.037130496612457,7.112463097568392
2011-07-09,274.72084479643155,1.3394355773925781,0.7264462622691237,2.1457874362372205,0.0,151.50014638060253,0.6605941657294973,16.56389667517833,25.864132970709512,6.928422928422928,11.387008315443856,13.532795751681077
2011-07-10,274.7414046198395,5.307197570800781,0.7287192739335796,2.1358610842351187,0.0,152.97308810713056,0.6180910088843552,17.274658127485548,26.269567651881133,6.3125631125631125,11.142140169112047,13.278001253347165
2011-07-11,275.81646751908545,0.7290840148925781,0.8475739188166169,2.0892617124474118,0.0,152.43454090071546,0.8215102883170421,15.328636212150009,26.658784945805888,8.852984852984852,17.942959907340207,20.03222161978762
2011-07-12,276.6697182865459,0.3223419189453125,0.9419059035161372,2.0383488556970524,0.0,151.58185956117973,0.9784790887711146,13.25379546085765,27.032433547973653,11.496049896049895,24.3384971568605,26.376846012557554
2011-07-13,278.100142626077,0.0896453857421875,1.100047884814412,1.9734237992307864,0.0,150.34796403802991,1.2691864518044627,11.158701672458184,27.391136206054707,15.627442827442827,34.18829783462409,36.161721633854874
2011-07-14,277.75352660288394,1.0867118835449219,1.0617274066579452,1.8842630909986267,0.0,149.63991742911188,1.1412188157153311,9.74506807499951,27.735490757812517,17.038788238788246,29.906013245204772,31.790276336203398
2011-07-15,276.3488986984739,5.862236022949219,0.9064373758248104,1.7963015414721224,0.0,151.1942517411813,0.7990036531834678,11.107497995397582,28.066071127500017,15.627442827442827,21.92960887326604,23.725910414738163
2011-07-16,275.0108962034746,5.433082580566406,0.7585131831963617,1.7592461164589905,0.0,152.68557540481368,0.655955495266871,12.184169839126158,28.383428282400015,13.523255123255124,12.734215609609759,14.49346172606875
2011-07-17,275.61684695181424,3.662586212158203,0.8255046690536388,1.7941935184779065,0.0,153.364770101742,0.7464951821374044,12.210407532746583,28.688091151104015,16.32028512028512,16.557256378182615,18.351449896660522
2011-07-18,276.0890410684531,4.895687103271484,0.8777085578571115,1.8669765232499071,0.0,154.35555765510972,0.9015958415705894,12.959457122820373,28.980567505059852,17.75729135729136,20.972789910351125,22.83976643360103
2011-07-19,276.9974196637958,1.903533935546875,0.9781352542341656,1.9281922921208423,0.0,154.01141441164603,1.072393010463524,11.93983052034222,29.26134480485746,19.19429759429759,26.947453998549012,28.875646290669856
2011-07-20,277.16355324168904,1.4142990112304688,0.9965023166799971,1.9471471605590767,0.0,153.48647775229153,1.0679629061025646,10.688992604159255,29.53089101266316,17.75729135729136,28.45025241273322,30.397399573292297
2011-07-21,276.09399060465955,3.314971923828125,0.8782557587404859,1.9205261762307388,0.0,153.96244133276855,0.8037948856066226,10.606874728499017,29.789655372156634,27.38010098010097,19.6222419243513,21.542768100582038
2011-07-22,276.2258961337145,0.22268295288085938,0.8928387053056894,1.870281381861603,0.0,153.26536632225407,0.7826187191204244,8.735593204271359,30.038069157270368,21.375467775467765,21.714713657900862,23.584995039762465
2011-07-23,277.52303748345355,0.3871917724609375,1.0362454535010486,1.8120279531536398,0.0,152.36482618948173,1.0503595498605367,7.061952453863687,30.276546390979554,21.375467775467765,31.858746812405784,33.67077476555942
2011-07-24,277.29861597228245,2.7627944946289062,1.0114343107920363,1.746777438328828,0.0,152.3974970763046,1.046312795920465,6.84724628613304,30.505484535340372,23.60795960795961,28.25508723042591,30.001864668754738
2011-07-25,277.39582609195594,0.7653236389160156,1.022181471968312,1.6843127998201872,0.0,151.5740791175964,1.122207969527695,5.494022018946936,30.725265153926756,21.375467775467765,31.28581084877441,32.970123648594594
2011-07-26,275.0013930205467,5.5637359619140625,0.7574625493841932,1.6423596899761952,0.0,153.1570997105922,0.6074427493959428,6.962093433353441,30.936254547769686,12.163231363231366,10.48054726588436,12.122906955860554
2011-07-27,273.45802677215187,1.1229515075683594,0.586834163355716,1.6321131226452514,0.0,153.25935277067444,0.3327464634268876,5.811792919454973,31.1388043658589,9.494505494505496,3.6676715646494267,5.299784687294678
2011-07-28,274.79263995320235,1.1119842529296875,0.7343836470196355,1.6388933952562286,0.0,153.20123562844375,0.48841344757962396,4.718839419348751,31.333252191224545,11.496049896049895,12.430777639313838,14.069671034570067
2011-07-29,275.3514901754031,3.299713134765625,0.7961678875036726,1.6325049157821225,0.0,153.87554946439698,0.6033187809503843,4.952669340664157,31.519922103575563,15.627442827442827,16.05466512646541,17.68717004224753
2011-07-30,276.0139008367705,4.043102264404297,0.8694013550326724,1.613961688127398,0.0,154.62636037881114,0.803753020086293,5.614441248686753,31.699125219432545,16.32028512028512,20.628383629117838,22.242345317245235
2011-07-31,276.38473709199906,4.062175750732422,0.9103995249591558,1.6127213256250266,0.0,155.2785270946783,0.897531228645986,6.262438506886197,31.871160210655244,19.19429759429759,22.550442853335184,24.163164178960212
2011-08-01,275.57589491292407,3.2172203063964844,0.8209771757851599,1.641331961214108,0.0,155.79149494744158,0.705991531567862,6.388860960359205,32.03631380222904,17.75729135729136,17.202221325640494,18.8435532868546
2011-08-02,274.6686617637933,6.2389373779296875,0.7206771153499155,1.6894847544463643,0.0,157.5500128086105,0.5925259927962258,8.294032987685947,32.19486125013988,15.627442827442827,10.095508433100697,11.784993187547062
2011-08-03,274.97178614019657,1.0876655578613281,0.754189331368228,1.7431381982668008,0.0,157.29700885001296,0.6552226261687232,7.068108484687408,32.347066800134286,13.523255123255124,12.755930678585674,14.499068876852474
2011-08-04,276.15343687013325,0.3399848937988281,0.8848278995682035,1.7753229754217725,0.0,156.56783259804195,0.8552467183748826,5.464011651917857,32.49318412812892,18.47579447579448,22.60150670634233,24.376829681764104
2011-08-05,277.08886654243327,0.5025863647460938,0.9882452545827393,1.7536746182280856,0.0,155.68071196977166,1.0749515617298708,4.043434893628117,32.63345676300376,17.75729135729136,27.825444170042402,29.57911878827049
2011-08-06,276.66002723250284,0.052928924560546875,0.9408344994265364,1.6784937756479006,0.0,154.76054541098569,0.9401354327090197,2.4346932223310276,32.76811849248361,19.19429759429759,25.095452359509927,26.77394613515783
2011-08-07,277.4821459188758,0.25272369384765625,1.0317246460301472,1.5798851660749929,0.0,153.80637946981537,1.0504430082254237,1.0311271574217986,32.89739375278427,20.656964656964657,32.51259686594075,34.092482032015745
2011-08-08,277.0194927556902,2.0432472229003906,0.9805755667967276,1.4890406012969812,0.0,153.64823071403373,0.9443381478177644,0.7448348139303211,33.0214980026729,14.908939708939707,26.569869969773514,28.058910571070495
2011-08-09,274.9974191038587,6.323337554931641,0.7570232090841267,1.4368944920518052,0.0,155.4483854885147,0.6369042703592588,2.9589020912005286,33.140638082565985,6.3125631125631125,12.1125441280581,13.549438620109907
2011-08-10,274.6609638004794,5.0029754638671875,0.7198260593822726,1.4529283343510655,0.0,156.749899741578,0.5906433768166811,4.31838532930243,33.25501255926335,4.516305316305317,10.994723790243569,12.447652124594635
2011-08-11,273.3383919187839,8.713245391845703,0.5736078135089683,1.5434667668597963,0.0,159.62168691671914,0.3782568503222442,7.82609942742209,33.364812056892816,2.797029997029997,2.131884821533753,3.675351588393549
2011-08-12,273.50937602716016,7.380485534667969,0.5925111311622505,1.6906007317953393,0.0,161.85250871288991,0.43732153326462797,10.431327342858664,33.470219574617104,2.797029997029997,4.019033684062234,5.709634415857574
2011-08-13,274.206429226358,4.197597503662109,0.6695745388134267,1.8592916043443937,0.0,162.75963662827297,0.5729028421403449,11.008204914102514,33.57141079163242,3.9261063261063254,7.374731692344697,9.23402329668909
2011-08-14,273.4609953931727,6.426334381103516,0.5871623621964275,2.0039719782246617,0.0,164.53030322682048,0.4718763876752658,12.938936511989176,33.66855435996712,3.361568161568161,2.717075592521474,4.721047570746135
2011-08-15,274.6997255787453,0.7472038269042969,0.7241114062155224,2.0945798817087597,0.0,164.0628160746266,0.7229402902469504,11.274499404794174,33.76181218556843,5.1065043065043065,11.799134990599445,13.893714872308205
2011-08-16,275.3187869291068,2.635955810546875,0.7925523476800991,2.121316969902673,0.0,164.16076103944764,0.8081615124194496,10.871609557505025,33.85133969814569,8.211464211464211,14.34557193418743,16.4668889040901
2011-08-17,275.2574488945882,1.7099380493164062,0.7857710604497008,2.092210720795931,0.0,163.95905647527508,0.7888236874646075,9.917234916935266,33.937286110219866,9.494505494505496,14.71922056826286,16.811431289058792
2011-08-18,274.967897911135,5.789756774902344,0.7537594643486722,2.044718512272034,0.0,165.2066289222763,0.7450520957638403,11.542576955873555,34.01979466581107,9.494505494505496,12.079688727162473,14.124407239434507
2011-08-19,274.7927368417629,6.23774528503418,0.7343943586305255,2.03327133361553,0.0,166.63223437599666,0.6900723488485536,13.3855889942302,34.09900287917863,10.161686961686963,11.647046996963923,13.680318330579453
2011-08-20,275.8035960338419,1.385688781738281,0.8461508990018608,2.0788858502742116,0.0,166.17808223489274,0.9162392514389726,12.104685179023573,34.17504276401148,10.803207603207602,19.394267341397136,21.473153191671347
2011-08-21,275.43070253311697,0.3032684326171875,0.8049252882595094,2.131500359788149,0.0,165.4568349015597,0.8229294998114219,10.211926515678465,34.24804105345102,10.803207603207602,16.160963479181007,18.292463838969155
