,DDM_total_melt,Q_Total,Qobs,DDM_smb,Q_COSIPY,COSIPY_smb,COSIPY_melt
2014-03-19,0.0,0.001,0.0,0.422,0.0,0.251,0.001
2014-03-20,0.0,0.001,0.0,0.099,0.0,0.274,0.0
2014-03-21,0.0,0.001,0.0,0.02,0.0,-1.438,1.592
2014-03-22,0.0,0.001,0.0,0.0,0.0,0.085,0.028
2014-03-23,0.0,0.001,0.0,0.002,0.0,0.193,0.0
2014-03-24,0.0,0.001,0.0,0.001,0.0,0.158,0.009
2014-03-25,0.0,0.001,0.0,1.435,0.0,1.847,0.008
2014-03-26,0.0,0.001,0.0,1.792,0.0,1.374,0.0
2014-03-27,0.0,0.001,0.0,0.17,0.0,0.111,0.0
2014-03-28,0.0,0.001,0.0,3.579,0.0,3.483,0.0
2014-03-29,0.0,0.001,0.0,0.597,0.0,0.263,0.0
2014-03-30,0.0,0.001,0.0,0.001,0.0,0.035,0.0
2014-03-31,0.0,0.001,0.0,0.237,0.0,0.111,0.0
2014-04-01,0.0,0.001,0.0,0.0,0.0,0.044,0.0
2014-04-02,0.0,0.0,0.0,0.031,0.0,0.28,0.0
2014-04-03,0.0,0.0,0.0,1.924,0.0,0.919,0.0
2014-04-04,0.0,0.0,0.0,0.01,0.0,0.107,0.0
2014-04-05,0.0,0.0,0.0,0.006,0.0,0.289,0.001
2014-04-06,0.0,0.0,0.0,0.0,0.0,0.036,0.414
2014-04-07,0.0,0.0,0.0,0.608,0.0,1.927,0.076
2014-04-08,0.0,0.0,0.0,8.106,0.0,7.878,0.0
2014-04-09,0.0,0.0,0.0,3.625,0.0,3.376,0.0
2014-04-10,0.0,0.0,0.0,0.0,0.0,0.099,0.0
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.136,0.0
2014-04-12,0.0,0.0,0.0,0.448,0.0,0.187,0.0
2014-04-13,0.0,0.0,0.0,0.26,0.0,-0.758,1.406
2014-04-14,0.0,0.0,0.0,9.853,0.0,10.768,0.001
2014-04-15,0.0,0.0,0.0,6.885,0.0,5.246,0.686
2014-04-16,0.0,0.0,0.0,2.577,0.0,2.638,0.0
2014-04-17,0.0,0.0,0.0,0.452,0.0,0.273,0.0
2014-04-18,0.0,0.0,0.0,0.12,0.0,0.077,0.0
2014-04-19,0.0,0.0,0.0,0.01,0.0,0.078,0.0
2014-04-20,0.0,0.0,0.0,0.002,0.0,0.235,0.101
2014-04-21,0.0,0.0,0.0,0.02,0.0,0.183,0.0
2014-04-22,0.0,0.0,0.0,0.856,0.0,0.982,0.001
2014-04-23,0.0,0.0,0.0,2.099,0.0,2.23,0.0
2014-04-24,0.0,0.0,0.0,0.007,0.0,0.041,0.0
2014-04-25,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2014-04-26,0.0,0.0,0.0,0.016,0.0,0.08,0.0
2014-04-27,0.0,0.0,0.0,0.13,0.0,0.257,0.006
2014-04-28,0.0,0.0,0.0,0.001,0.0,-0.37,0.723
2014-04-29,0.0,0.0,0.0,7.242,0.0,7.98,0.231
2014-04-30,0.0,0.0,0.0,1.363,0.0,0.763,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.015,0.0
2014-05-02,0.0,0.0,0.0,0.0,0.0,0.008,0.0
2014-05-03,0.0,0.0,0.0,0.674,0.0,0.481,0.0
2014-05-04,0.0,0.0,0.0,0.126,0.0,0.002,0.0
2014-05-05,0.0,0.0,0.0,0.021,0.0,0.077,0.0
2014-05-06,0.0,0.0,0.0,0.141,0.0,-0.058,0.177
2014-05-07,0.0,0.0,0.0,2.194,0.0,1.479,0.574
2014-05-08,0.0,0.0,0.0,4.526,0.0,4.817,0.0
2014-05-09,0.0,0.0,0.0,3.282,0.0,3.024,0.0
2014-05-10,0.0,0.0,0.0,0.129,0.0,-0.369,0.482
2014-05-11,0.0,0.0,0.0,0.962,0.0,1.163,0.088
2014-05-12,0.0,0.0,0.0,4.218,0.0,3.755,0.0
2014-05-13,0.0,0.0,0.0,0.012,0.0,0.351,0.0
2014-05-14,0.0,0.0,0.0,0.147,0.0,-0.464,0.682
2014-05-15,0.0,0.0,0.0,6.609,0.0,6.643,0.001
2014-05-16,0.0,0.0,0.0,6.158,0.0,6.054,0.042
2014-05-17,0.0,0.0,0.0,0.097,0.0,0.579,0.0
2014-05-18,0.0,0.0,0.0,0.003,0.0,0.055,0.0
2014-05-19,0.0,0.0,0.0,0.167,0.0,0.055,0.155
2014-05-20,0.0,0.0,0.0,0.956,0.0,-0.279,0.631
2014-05-21,0.0,0.0,0.0,1.533,0.0,1.818,0.906
2014-05-22,0.0,0.0,0.0,25.711,0.0,27.223,1.495
2014-05-23,0.0,0.0,0.0,11.775,0.0,7.872,0.465
2014-05-24,0.0,0.0,0.0,0.005,0.0,0.071,0.0
2014-05-25,0.0,0.0,0.0,0.0,0.0,0.006,0.0
2014-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2014-05-27,0.0,0.0,0.0,0.052,0.0,-0.056,0.07
2014-05-28,0.0,0.0,0.0,0.196,0.0,-2.498,2.669
2014-05-29,0.0,0.0,0.0,0.204,0.0,-0.831,1.334
2014-05-30,0.508,0.508,0.0,-0.342,0.0,-4.634,4.993
2014-05-31,0.0,0.002,0.0,6.11,0.0,4.54,1.422
2014-06-01,0.0,0.004,0.0,0.155,0.0,0.02,0.228
2014-06-02,0.0,0.005,0.0,2.261,0.0,2.519,0.163
2014-06-03,0.0,0.006,0.0,13.056,0.0,12.297,0.053
2014-06-04,0.0,0.005,0.0,0.896,0.0,-0.967,1.411
2014-06-05,0.0,0.005,0.0,0.018,0.0,0.279,0.001
2014-06-06,0.0,0.004,0.0,0.0,0.0,0.261,0.0
2014-06-07,0.0,0.004,0.0,0.708,0.0,-0.493,0.799
2014-06-08,0.0,0.004,3.362,11.498,0.0,7.175,4.522
2014-06-09,0.0,0.004,2.797,8.797,0.0,-0.161,6.663
2014-06-10,0.0,0.004,2.258,4.005,0.0,1.04,2.384
2014-06-11,0.0,0.004,2.258,0.029,0.0,-2.252,2.92
2014-06-12,0.0,0.003,3.926,0.928,0.0,-0.732,1.208
2014-06-13,0.152,0.163,4.516,3.472,0.0,-3.296,5.8
2014-06-14,1.727,1.772,5.697,-0.916,0.0,-2.25,2.751
2014-06-15,4.904,5.009,6.313,-4.595,0.0,-2.31,3.13
2014-06-16,1.001,1.189,5.697,5.758,0.053,4.141,3.063
2014-06-17,0.0,0.307,3.362,3.137,0.132,1.335,0.498
2014-06-18,0.122,0.562,1.745,4.38,0.275,1.789,1.13
2014-06-19,2.089,2.649,4.516,0.257,0.31,0.18,1.213
2014-06-20,0.974,1.668,5.697,3.307,0.497,-2.403,5.829
2014-06-21,0.827,1.717,3.926,5.798,0.224,0.801,5.015
2014-06-22,1.047,2.19,3.926,-0.772,1.281,-7.421,8.049
2014-06-23,3.23,4.621,4.516,-2.949,2.543,-9.439,10.128
2014-06-24,0.0,1.567,3.926,10.155,0.555,7.953,1.781
2014-06-25,0.0,1.639,3.362,5.03,3.101,-1.06,5.379
2014-06-26,0.0,1.6,2.797,2.679,2.647,-4.952,6.296
2014-06-27,0.952,2.454,4.516,2.164,2.761,-2.016,4.377
2014-06-28,3.193,4.644,6.928,-2.344,3.058,-2.617,3.698
2014-06-29,5.204,6.75,6.928,-5.188,2.602,-2.076,2.925
2014-06-30,6.679,8.499,6.928,-6.679,3.145,-3.277,4.136
2014-07-01,4.097,6.331,8.211,-3.108,2.687,-3.339,3.695
2014-07-02,6.652,9.361,9.495,-6.652,3.514,-3.783,4.008
2014-07-03,2.324,5.477,6.928,-0.444,3.272,-5.381,6.939
2014-07-04,3.678,7.18,6.928,-3.35,4.013,-3.465,4.126
2014-07-05,0.0,3.71,5.697,14.784,1.872,8.739,4.876
2014-07-06,0.827,4.579,5.697,-0.474,4.007,-2.66,3.033
2014-07-07,1.484,5.132,7.57,-1.38,3.991,-6.373,7.146
2014-07-08,0.141,3.65,7.57,6.337,3.777,1.671,4.45
2014-07-09,0.0,3.438,5.697,12.699,0.0,8.035,3.235
2014-07-10,0.681,4.097,4.516,-0.546,0.145,-0.525,0.891
2014-07-11,7.632,11.034,7.57,-7.632,1.974,-2.421,2.701
2014-07-12,9.987,13.502,8.211,-9.987,3.917,-4.814,4.934
2014-07-13,10.626,14.555,12.83,-10.626,4.499,-6.848,7.126
2014-07-14,6.657,11.296,14.216,-6.657,4.921,-6.691,8.552
2014-07-15,7.903,13.371,19.913,-7.903,5.967,-2.273,6.765
2014-07-16,0.0,6.197,9.495,24.845,0.0,21.619,1.674
2014-07-17,0.0,6.591,6.313,0.657,0.0,-5.129,6.576
2014-07-18,0.0,6.524,5.107,15.922,0.0,12.024,2.975
2014-07-19,0.0,6.129,5.107,0.191,0.0,-2.482,2.605
2014-07-20,4.54,10.22,7.57,-4.345,0.0,-1.59,1.83
2014-07-21,6.199,11.614,9.495,-6.199,0.064,-1.533,1.569
2014-07-22,6.745,12.206,8.211,-6.745,1.313,-4.142,4.239
2014-07-23,11.268,17.096,12.163,-11.268,3.926,-5.638,5.725
2014-07-24,7.924,14.384,12.83,-7.924,4.796,-2.219,6.609
2014-07-25,7.295,14.57,12.83,-7.295,6.176,-4.618,5.096
2014-07-26,8.562,16.609,12.163,-8.562,5.284,-4.742,5.291
2014-07-27,7.13,15.545,9.495,-7.13,5.124,-4.228,6.121
2014-07-28,6.11,14.348,9.495,-6.11,5.53,-4.665,5.706
2014-07-29,4.374,12.123,6.928,-3.25,4.667,-2.492,6.383
2014-07-30,1.059,8.34,5.107,2.63,1.972,1.04,3.249
2014-07-31,0.0,6.979,2.797,9.102,1.156,6.413,2.363
2014-08-01,0.0,6.768,2.797,0.007,4.362,-3.138,3.594
2014-08-02,0.0,6.514,2.797,3.362,4.455,-2.665,5.041
2014-08-03,1.426,7.611,4.516,-1.404,7.921,-10.592,10.821
2014-08-04,3.728,9.604,5.107,-2.675,6.302,-5.943,7.268
2014-08-05,4.703,10.401,5.107,-4.069,5.727,-4.501,6.381
2014-08-06,4.447,10.09,7.57,-4.271,8.355,-5.359,6.207
2014-08-07,4.394,9.969,6.313,-4.243,5.304,-4.684,5.301
2014-08-08,3.784,9.18,5.107,-3.43,5.131,-4.564,5.033
2014-08-09,2.254,7.381,4.516,-2.249,6.573,-9.316,9.875
2014-08-10,0.0,4.834,5.107,3.406,6.06,-3.99,5.783
2014-08-11,0.833,5.405,5.107,1.567,7.79,-5.802,7.536
2014-08-12,4.301,8.684,4.516,-4.004,5.813,-5.364,5.686
2014-08-13,6.93,11.189,6.313,-6.93,6.148,-5.798,6.176
2014-08-14,2.466,6.61,2.258,-0.443,4.212,-1.597,4.191
2014-08-15,3.264,7.281,3.926,-2.311,7.092,-6.993,7.293
2014-08-16,9.273,13.165,6.928,-9.273,7.923,-8.877,9.944
2014-08-17,9.484,13.243,5.107,-9.484,5.656,-6.497,7.668
2014-08-18,5.17,8.771,3.362,-4.993,4.753,-5.357,6.402
2014-08-19,3.866,7.311,3.926,-2.864,9.255,-7.611,8.41
2014-08-20,0.0,3.324,2.797,4.126,9.052,-2.872,5.96
2014-08-21,0.0,3.24,3.362,4.936,8.47,-5.171,7.71
2014-08-22,3.102,6.286,3.926,-2.969,7.789,-7.493,7.763
2014-08-23,5.284,8.435,5.107,-5.243,7.096,-6.736,7.034
2014-08-24,4.924,8.038,5.697,-4.484,8.092,-6.642,7.669
2014-08-25,7.4,10.454,5.697,-7.4,6.887,-6.421,6.825
2014-08-26,7.651,10.621,6.313,-7.651,7.071,-6.934,7.082
2014-08-27,3.294,6.159,5.107,-2.124,6.18,-5.443,7.623
2014-08-28,3.035,5.796,6.313,-2.859,9.526,-8.188,8.403
2014-08-29,4.187,6.858,5.697,-3.618,7.96,-7.092,7.678
2014-08-30,1.484,4.083,2.258,0.607,8.838,-9.149,10.54
2014-08-31,4.576,7.121,5.697,-4.506,11.208,-10.222,10.351
2014-09-01,5.023,7.514,5.107,-4.907,10.737,-12.431,12.95
2014-09-02,4.659,7.076,5.697,-4.516,7.81,-7.602,7.902
2014-09-03,3.832,6.178,5.107,-1.254,7.394,-0.103,6.566
2014-09-04,0.0,2.374,5.107,14.917,6.192,6.53,6.689
2014-09-05,0.0,2.568,3.362,1.816,0.0,0.534,0.003
2014-09-06,0.0,2.809,2.258,0.031,0.0,0.171,0.0
2014-09-07,0.0,2.894,1.257,5.599,0.0,4.637,0.455
2014-09-08,0.0,2.778,0.77,0.006,0.0,0.211,0.0
2014-09-09,0.0,2.567,0.334,0.105,0.0,-0.019,0.09
2014-09-10,0.0,2.37,0.334,0.06,0.0,0.467,0.006
2014-09-11,0.0,2.224,0.0,3.393,0.008,2.67,0.199
2014-09-12,0.0,2.112,0.0,0.305,0.105,0.113,0.143
2014-09-13,0.0,2.009,0.0,2.414,0.37,2.156,0.293
2014-09-14,0.0,1.904,0.0,0.963,0.17,0.489,0.344
2014-09-15,0.0,1.796,0.0,0.0,0.253,-0.032,0.253
2014-09-16,0.0,1.694,0.0,5.89,0.153,5.593,0.167
2014-09-17,0.0,1.599,0.0,0.008,0.154,0.145,0.157
2014-09-18,0.017,1.531,0.0,-0.017,0.306,-0.042,0.306
2014-09-19,0.0,1.44,0.0,3.877,0.336,5.61,0.339
2014-09-20,0.0,1.378,0.0,8.778,0.0,6.459,0.016
2014-09-21,0.0,1.325,0.0,0.007,0.0,-0.416,0.571
