,T2,RRR,PE,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_upper_gw,HBV_lower_gw,Q_HBV,DDM_smb,DDM_accumulation_rate,DDM_ice_melt_rate,DDM_snow_melt_rate,DDM_total_melt,Q_DDM,Qobs,Q_Total
2012-09-09,-0.561,3.644,0.52,2.551,192.88,0.52,1.536,35.357,1.672,3.644,3.644,0.0,0.0,0.0,0.0,3.361568161568161,1.672
2012-09-10,-0.821,0.004,0.485,2.554,192.395,0.485,0.034,35.383,1.627,0.004,0.004,0.0,0.0,0.0,0.0,2.797029997029997,1.627
2012-09-11,0.321,1.28,0.702,0.951,192.335,0.702,0.643,35.408,1.56,0.611,1.156,0.0,0.545,0.545,0.545,3.361568161568161,2.105
2012-09-12,0.916,0.141,0.87,0.0,191.738,0.87,0.053,35.431,1.503,-2.125,0.085,0.0,2.211,2.211,2.211,5.1065043065043065,3.7139999999999995
2012-09-13,0.423,3.765,0.76,0.0,191.856,0.76,1.361,35.454,1.482,2.373,3.205,0.0,0.832,0.832,0.832,4.516305316305317,2.314
2012-09-14,-1.47,4.206,0.42,2.944,191.436,0.42,0.0,35.343,1.493,4.206,4.206,0.0,0.0,0.0,0.0,3.9261063261063254,1.493
2012-09-15,-1.714,7.165,0.379,7.96,191.057,0.379,0.0,33.929,1.503,7.165,7.165,0.0,0.0,0.0,0.0,3.361568161568161,1.503
2012-09-16,-2.199,0.457,0.308,8.28,190.748,0.308,0.0,32.572,1.478,0.457,0.457,0.0,0.0,0.0,0.0,3.361568161568161,1.478
2012-09-17,-1.714,0.0,0.38,8.28,190.368,0.38,0.0,31.269,1.418,0.0,0.0,0.0,0.0,0.0,0.0,3.361568161568161,1.418
2012-09-18,-0.963,0.401,0.475,8.561,189.893,0.475,0.0,30.018,1.347,0.401,0.401,0.0,0.0,0.0,0.0,2.797029997029997,1.347
2012-09-19,-1.482,7.993,0.433,14.156,189.46,0.433,0.0,28.817,1.284,7.993,7.993,0.0,0.0,0.0,0.0,2.797029997029997,1.284
2012-09-20,-2.197,1.14,0.338,14.954,189.122,0.338,0.0,27.665,1.232,1.14,1.14,0.0,0.0,0.0,0.0,2.797029997029997,1.232
2012-09-21,-3.137,0.215,0.193,15.104,188.929,0.193,0.0,26.558,1.186,0.215,0.215,0.0,0.0,0.0,0.0,2.797029997029997,1.186
2012-09-22,-5.551,12.704,0.0,23.997,188.929,0.0,0.0,25.496,1.141,12.704,12.704,0.0,0.0,0.0,0.0,2.797029997029997,1.141
2012-09-23,-9.632,0.05,0.0,24.032,188.929,0.0,0.0,24.476,1.096,0.05,0.05,0.0,0.0,0.0,0.0,2.797029997029997,1.096
2012-09-24,-7.954,0.012,0.0,24.041,188.929,0.0,0.0,23.497,1.051,0.012,0.012,0.0,0.0,0.0,0.0,2.797029997029997,1.051
2012-09-25,-6.336,0.002,0.0,24.042,188.929,0.0,0.0,22.557,1.009,0.002,0.002,0.0,0.0,0.0,0.0,2.797029997029997,1.009
2012-09-26,-5.706,0.0,0.0,24.042,188.929,0.0,0.0,21.655,0.968,0.0,0.0,0.0,0.0,0.0,0.0,2.797029997029997,0.968
2012-09-27,-4.198,0.014,0.075,24.052,188.854,0.075,0.0,20.789,0.929,0.014,0.014,0.0,0.0,0.0,0.0,2.797029997029997,0.929
2012-09-28,-3.533,0.0,0.172,24.052,188.683,0.172,0.0,19.957,0.892,0.0,0.0,0.0,0.0,0.0,0.0,2.797029997029997,0.892
2012-09-29,-2.572,0.0,0.323,24.052,188.36,0.323,0.0,19.159,0.857,0.0,0.0,0.0,0.0,0.0,0.0,2.797029997029997,0.857
2012-09-30,-2.241,0.275,0.365,24.245,187.995,0.365,0.0,18.392,0.823,0.275,0.275,0.0,0.0,0.0,0.0,2.797029997029997,0.823
2012-10-01,-4.212,1.661,0.08,25.408,187.915,0.08,0.0,17.657,0.79,1.661,1.661,0.0,0.0,0.0,0.0,0.0,0.79
2012-10-02,-5.933,0.412,0.0,25.696,187.915,0.0,0.0,16.95,0.758,0.412,0.412,0.0,0.0,0.0,0.0,0.0,0.758
2012-10-03,-5.726,0.001,0.0,25.697,187.915,0.0,0.0,16.272,0.728,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.728
2012-10-04,-4.625,0.0,0.039,25.697,187.876,0.039,0.0,15.622,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699
2012-10-05,-4.509,0.338,0.054,25.934,187.822,0.054,0.0,14.997,0.671,0.338,0.338,0.0,0.0,0.0,0.0,0.0,0.671
2012-10-06,-4.407,5.946,0.074,30.096,187.748,0.074,0.0,14.397,0.644,5.946,5.946,0.0,0.0,0.0,0.0,0.0,0.644
2012-10-07,-8.514,6.102,0.0,34.367,187.748,0.0,0.0,13.821,0.618,6.102,6.102,0.0,0.0,0.0,0.0,0.0,0.618
2012-10-08,-9.33,0.0,0.0,34.367,187.748,0.0,0.0,13.268,0.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593
2012-10-09,-8.436,0.0,0.0,34.367,187.748,0.0,0.0,12.737,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2012-10-10,-8.024,0.0,0.0,34.367,187.748,0.0,0.0,12.228,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547
2012-10-11,-7.993,0.0,0.0,34.367,187.748,0.0,0.0,11.739,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525
2012-10-12,-7.905,0.0,0.0,34.367,187.748,0.0,0.0,11.269,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504
2012-10-13,-7.6,0.0,0.0,34.367,187.748,0.0,0.0,10.818,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484
2012-10-14,-8.709,0.274,0.0,34.559,187.748,0.0,0.0,10.386,0.464,0.274,0.274,0.0,0.0,0.0,0.0,0.0,0.464
2012-10-15,-9.486,0.05,0.0,34.594,187.748,0.0,0.0,9.97,0.446,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.446
2012-10-16,-8.878,0.0,0.0,34.594,187.748,0.0,0.0,9.571,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428
2012-10-17,-8.183,0.0,0.0,34.594,187.748,0.0,0.0,9.189,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411
2012-10-18,-7.841,0.021,0.0,34.608,187.748,0.0,0.0,8.821,0.394,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.394
2012-10-19,-9.384,6.694,0.0,39.294,187.748,0.0,0.0,8.468,0.379,6.694,6.694,0.0,0.0,0.0,0.0,0.0,0.379
2012-10-20,-12.93,1.143,0.0,40.095,187.748,0.0,0.0,8.13,0.364,1.143,1.143,0.0,0.0,0.0,0.0,0.0,0.364
2012-10-21,-11.448,0.003,0.0,40.097,187.748,0.0,0.0,7.804,0.349,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.349
2012-10-22,-9.995,0.0,0.0,40.097,187.748,0.0,0.0,7.492,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335
2012-10-23,-10.074,0.0,0.0,40.097,187.748,0.0,0.0,7.192,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322
2012-10-24,-8.704,0.0,0.0,40.097,187.748,0.0,0.0,6.905,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309
2012-10-25,-9.275,0.001,0.0,40.098,187.748,0.0,0.0,6.629,0.296,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.296
2012-10-26,-10.703,0.015,0.0,40.108,187.748,0.0,0.0,6.363,0.285,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.285
2012-10-27,-8.718,0.004,0.0,40.111,187.748,0.0,0.0,6.109,0.273,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.273
2012-10-28,-9.686,0.026,0.0,40.129,187.748,0.0,0.0,5.865,0.262,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.262
2012-10-29,-12.897,0.016,0.0,40.141,187.748,0.0,0.0,5.63,0.252,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.252
2012-10-30,-11.982,0.006,0.0,40.145,187.748,0.0,0.0,5.405,0.242,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.242
2012-10-31,-9.897,0.0,0.0,40.145,187.748,0.0,0.0,5.189,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232
2012-11-01,-9.414,1.531,0.0,41.216,187.748,0.0,0.0,4.981,0.223,1.531,1.531,0.0,0.0,0.0,0.0,0.0,0.223
2012-11-02,-10.148,0.089,0.0,41.279,187.748,0.0,0.0,4.782,0.214,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.214
2012-11-03,-8.237,0.0,0.0,41.279,187.748,0.0,0.0,4.591,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205
2012-11-04,-8.493,0.0,0.0,41.279,187.748,0.0,0.0,4.407,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197
2012-11-05,-10.736,0.614,0.0,41.708,187.748,0.0,0.0,4.231,0.189,0.614,0.614,0.0,0.0,0.0,0.0,0.0,0.189
2012-11-06,-13.873,0.052,0.0,41.745,187.748,0.0,0.0,4.061,0.182,0.052,0.052,0.0,0.0,0.0,0.0,0.0,0.182
2012-11-07,-12.096,0.045,0.0,41.776,187.748,0.0,0.0,3.899,0.174,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.174
2012-11-08,-15.544,0.531,0.0,42.148,187.748,0.0,0.0,3.743,0.167,0.531,0.531,0.0,0.0,0.0,0.0,0.0,0.167
2012-11-09,-14.887,0.179,0.0,42.273,187.748,0.0,0.0,3.593,0.161,0.179,0.179,0.0,0.0,0.0,0.0,0.0,0.161
2012-11-10,-11.28,0.007,0.0,42.278,187.748,0.0,0.0,3.45,0.154,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.154
2012-11-11,-11.195,0.061,0.0,42.321,187.748,0.0,0.0,3.312,0.148,0.061,0.061,0.0,0.0,0.0,0.0,0.0,0.148
2012-11-12,-8.932,0.0,0.0,42.321,187.748,0.0,0.0,3.179,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142
2012-11-13,-10.35,2.125,0.0,43.808,187.748,0.0,0.0,3.052,0.136,2.125,2.125,0.0,0.0,0.0,0.0,0.0,0.136
2012-11-14,-13.385,1.759,0.0,45.039,187.748,0.0,0.0,2.93,0.131,1.759,1.759,0.0,0.0,0.0,0.0,0.0,0.131
2012-11-15,-12.732,0.0,0.0,45.039,187.748,0.0,0.0,2.813,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126
2012-11-16,-8.37,0.008,0.0,45.045,187.748,0.0,0.0,2.7,0.121,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.121
2012-11-17,-11.402,0.066,0.0,45.091,187.748,0.0,0.0,2.592,0.116,0.066,0.066,0.0,0.0,0.0,0.0,0.0,0.116
2012-11-18,-11.907,0.0,0.0,45.091,187.748,0.0,0.0,2.488,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111
2012-11-19,-12.197,0.0,0.0,45.091,187.748,0.0,0.0,2.389,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107
2012-11-20,-14.367,3.953,0.0,47.858,187.748,0.0,0.0,2.293,0.103,3.953,3.953,0.0,0.0,0.0,0.0,0.0,0.103
2012-11-21,-19.651,0.114,0.0,47.938,187.748,0.0,0.0,2.202,0.098,0.114,0.114,0.0,0.0,0.0,0.0,0.0,0.098
2012-11-22,-19.808,0.011,0.0,47.945,187.748,0.0,0.0,2.114,0.095,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.095
2012-11-23,-16.348,0.011,0.0,47.953,187.748,0.0,0.0,2.029,0.091,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.091
2012-11-24,-17.619,0.254,0.0,48.131,187.748,0.0,0.0,1.948,0.087,0.254,0.254,0.0,0.0,0.0,0.0,0.0,0.087
2012-11-25,-16.994,0.01,0.0,48.138,187.748,0.0,0.0,1.87,0.084,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.084
2012-11-26,-13.979,0.0,0.0,48.138,187.748,0.0,0.0,1.795,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
2012-11-27,-16.2,0.003,0.0,48.14,187.748,0.0,0.0,1.723,0.077,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.077
2012-11-28,-15.48,0.0,0.0,48.14,187.748,0.0,0.0,1.654,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074
2012-11-29,-13.651,0.935,0.0,48.795,187.748,0.0,0.0,1.588,0.071,0.935,0.935,0.0,0.0,0.0,0.0,0.0,0.071
2012-11-30,-16.06,2.908,0.0,50.83,187.748,0.0,0.0,1.525,0.068,2.908,2.908,0.0,0.0,0.0,0.0,0.0,0.068
2012-12-01,-18.318,0.351,0.0,51.076,187.748,0.0,0.0,1.464,0.065,0.351,0.351,0.0,0.0,0.0,0.0,0.0,0.065
2012-12-02,-18.177,0.023,0.0,51.092,187.748,0.0,0.0,1.405,0.063,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.063
2012-12-03,-17.096,0.306,0.0,51.306,187.748,0.0,0.0,1.349,0.06,0.306,0.306,0.0,0.0,0.0,0.0,0.0,0.06
2012-12-04,-17.157,0.092,0.0,51.371,187.748,0.0,0.0,1.295,0.058,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.058
2012-12-05,-14.965,0.005,0.0,51.374,187.748,0.0,0.0,1.243,0.056,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.056
2012-12-06,-13.997,0.0,0.0,51.374,187.748,0.0,0.0,1.193,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053
2012-12-07,-13.711,0.0,0.0,51.374,187.748,0.0,0.0,1.146,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051
2012-12-08,-14.737,0.0,0.0,51.374,187.748,0.0,0.0,1.1,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049
2012-12-09,-15.578,0.0,0.0,51.374,187.748,0.0,0.0,1.056,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047
2012-12-10,-14.207,0.007,0.0,51.379,187.748,0.0,0.0,1.014,0.045,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.045
2012-12-11,-14.124,0.0,0.0,51.379,187.748,0.0,0.0,0.973,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044
2012-12-12,-15.603,0.028,0.0,51.398,187.748,0.0,0.0,0.934,0.042,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.042
2012-12-13,-18.598,0.345,0.0,51.64,187.748,0.0,0.0,0.897,0.04,0.345,0.345,0.0,0.0,0.0,0.0,0.0,0.04
2012-12-14,-17.422,0.001,0.0,51.64,187.748,0.0,0.0,0.861,0.039,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.039
2012-12-15,-17.483,0.045,0.0,51.672,187.748,0.0,0.0,0.827,0.037,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.037
2012-12-16,-15.796,0.018,0.0,51.685,187.748,0.0,0.0,0.793,0.035,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.035
2012-12-17,-16.0,0.0,0.0,51.685,187.748,0.0,0.0,0.762,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034
2012-12-18,-15.401,0.11,0.0,51.762,187.748,0.0,0.0,0.731,0.033,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.033
2012-12-19,-16.652,1.931,0.0,53.113,187.748,0.0,0.0,0.702,0.031,1.931,1.931,0.0,0.0,0.0,0.0,0.0,0.031
2012-12-20,-21.429,1.796,0.0,54.37,187.748,0.0,0.0,0.674,0.03,1.796,1.796,0.0,0.0,0.0,0.0,0.0,0.03
2012-12-21,-24.602,0.0,0.0,54.37,187.748,0.0,0.0,0.647,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029
2012-12-22,-21.399,0.0,0.0,54.37,187.748,0.0,0.0,0.621,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028
2012-12-23,-13.154,0.191,0.0,54.504,187.748,0.0,0.0,0.596,0.027,0.191,0.191,0.0,0.0,0.0,0.0,0.0,0.027
2012-12-24,-17.406,0.343,0.0,54.744,187.748,0.0,0.0,0.572,0.026,0.343,0.343,0.0,0.0,0.0,0.0,0.0,0.026
2012-12-25,-20.18,0.023,0.0,54.761,187.748,0.0,0.0,0.549,0.025,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.025
2012-12-26,-17.664,0.712,0.0,55.259,187.748,0.0,0.0,0.528,0.024,0.712,0.712,0.0,0.0,0.0,0.0,0.0,0.024
2012-12-27,-22.98,0.031,0.0,55.281,187.748,0.0,0.0,0.506,0.023,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.023
2012-12-28,-22.874,0.0,0.0,55.281,187.748,0.0,0.0,0.486,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022
2012-12-29,-20.354,0.0,0.0,55.281,187.748,0.0,0.0,0.467,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021
2012-12-30,-17.427,0.0,0.0,55.281,187.748,0.0,0.0,0.448,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
2012-12-31,-15.849,0.0,0.0,55.281,187.748,0.0,0.0,0.43,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
2013-01-01,-15.549,0.0,0.0,55.281,187.748,0.0,0.0,0.413,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
2013-01-02,-17.171,0.004,0.0,55.284,187.748,0.0,0.0,0.396,0.018,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.018
2013-01-03,-17.581,0.0,0.0,55.284,187.748,0.0,0.0,0.381,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
2013-01-04,-17.13,0.019,0.0,55.297,187.748,0.0,0.0,0.365,0.016,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.016
2013-01-05,-19.94,0.103,0.0,55.369,187.748,0.0,0.0,0.351,0.016,0.103,0.103,0.0,0.0,0.0,0.0,0.0,0.016
2013-01-06,-21.263,0.011,0.0,55.376,187.748,0.0,0.0,0.337,0.015,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.015
2013-01-07,-18.902,0.0,0.0,55.376,187.748,0.0,0.0,0.323,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014
2013-01-08,-17.983,0.0,0.0,55.376,187.748,0.0,0.0,0.31,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014
2013-01-09,-17.116,0.0,0.0,55.376,187.748,0.0,0.0,0.298,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013
2013-01-10,-18.636,0.01,0.0,55.383,187.748,0.0,0.0,0.286,0.013,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.013
2013-01-11,-16.728,0.0,0.0,55.383,187.748,0.0,0.0,0.275,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012
2013-01-12,-14.47,0.043,0.0,55.414,187.748,0.0,0.0,0.264,0.012,0.043,0.043,0.0,0.0,0.0,0.0,0.0,0.012
2013-01-13,-15.548,3.389,0.0,57.786,187.748,0.0,0.0,0.253,0.011,3.389,3.389,0.0,0.0,0.0,0.0,0.0,0.011
2013-01-14,-20.306,0.024,0.0,57.803,187.748,0.0,0.0,0.243,0.011,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.011
2013-01-15,-17.809,0.0,0.0,57.803,187.748,0.0,0.0,0.233,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2013-01-16,-16.117,0.084,0.0,57.862,187.748,0.0,0.0,0.224,0.01,0.084,0.084,0.0,0.0,0.0,0.0,0.0,0.01
2013-01-17,-18.203,0.07,0.0,57.911,187.748,0.0,0.0,0.215,0.01,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.01
2013-01-18,-17.167,0.007,0.0,57.916,187.748,0.0,0.0,0.206,0.009,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.009
2013-01-19,-17.45,0.0,0.0,57.916,187.748,0.0,0.0,0.198,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009
2013-01-20,-17.908,0.0,0.0,57.916,187.748,0.0,0.0,0.19,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009
2013-01-21,-16.952,0.142,0.0,58.015,187.748,0.0,0.0,0.183,0.008,0.142,0.142,0.0,0.0,0.0,0.0,0.0,0.008
2013-01-22,-17.335,0.005,0.0,58.018,187.748,0.0,0.0,0.175,0.008,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.008
2013-01-23,-15.599,0.03,0.0,58.039,187.748,0.0,0.0,0.168,0.008,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.008
2013-01-24,-15.481,0.001,0.0,58.04,187.748,0.0,0.0,0.161,0.007,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.007
2013-01-25,-14.351,0.0,0.0,58.04,187.748,0.0,0.0,0.155,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007
2013-01-26,-13.756,0.021,0.0,58.054,187.748,0.0,0.0,0.149,0.007,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.007
2013-01-27,-15.166,0.018,0.0,58.066,187.748,0.0,0.0,0.143,0.006,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.006
2013-01-28,-14.145,0.027,0.0,58.085,187.748,0.0,0.0,0.137,0.006,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.006
2013-01-29,-15.442,0.104,0.0,58.158,187.748,0.0,0.0,0.132,0.006,0.104,0.104,0.0,0.0,0.0,0.0,0.0,0.006
2013-01-30,-15.768,0.102,0.0,58.229,187.748,0.0,0.0,0.126,0.006,0.102,0.102,0.0,0.0,0.0,0.0,0.0,0.006
2013-01-31,-16.98,0.013,0.0,58.238,187.748,0.0,0.0,0.121,0.005,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.005
2013-02-01,-16.98,0.01,0.0,58.245,187.748,0.0,0.0,0.116,0.005,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.005
2013-02-02,-12.96,0.001,0.0,58.246,187.748,0.0,0.0,0.112,0.005,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.005
2013-02-03,-12.34,0.232,0.0,58.408,187.748,0.0,0.0,0.107,0.005,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.005
2013-02-04,-14.729,0.009,0.0,58.414,187.748,0.0,0.0,0.103,0.005,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.005
2013-02-05,-11.314,0.076,0.0,58.467,187.748,0.0,0.0,0.099,0.004,0.076,0.076,0.0,0.0,0.0,0.0,0.0,0.004
2013-02-06,-12.447,3.249,0.0,60.742,187.748,0.0,0.0,0.095,0.004,3.249,3.249,0.0,0.0,0.0,0.0,0.0,0.004
2013-02-07,-14.356,0.236,0.0,60.907,187.748,0.0,0.0,0.091,0.004,0.236,0.236,0.0,0.0,0.0,0.0,0.0,0.004
2013-02-08,-15.034,0.001,0.0,60.907,187.748,0.0,0.0,0.088,0.004,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.004
2013-02-09,-15.886,0.005,0.0,60.911,187.748,0.0,0.0,0.084,0.004,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.004
2013-02-10,-20.628,0.011,0.0,60.919,187.748,0.0,0.0,0.081,0.004,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.004
2013-02-11,-20.073,0.005,0.0,60.922,187.748,0.0,0.0,0.077,0.003,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.003
2013-02-12,-18.418,0.0,0.0,60.922,187.748,0.0,0.0,0.074,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
2013-02-13,-18.302,0.014,0.0,60.932,187.748,0.0,0.0,0.071,0.003,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.003
2013-02-14,-17.607,0.0,0.0,60.932,187.748,0.0,0.0,0.069,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
2013-02-15,-17.779,0.002,0.0,60.933,187.748,0.0,0.0,0.066,0.003,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.003
2013-02-16,-19.009,0.009,0.0,60.939,187.748,0.0,0.0,0.063,0.003,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.003
2013-02-17,-19.653,0.01,0.0,60.946,187.748,0.0,0.0,0.061,0.003,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.003
2013-02-18,-18.63,0.008,0.0,60.952,187.748,0.0,0.0,0.058,0.003,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.003
2013-02-19,-17.519,0.0,0.0,60.952,187.748,0.0,0.0,0.056,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2013-02-20,-15.918,0.008,0.0,60.957,187.748,0.0,0.0,0.054,0.002,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.002
2013-02-21,-14.602,0.005,0.0,60.961,187.748,0.0,0.0,0.051,0.002,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.002
2013-02-22,-11.973,0.008,0.0,60.966,187.748,0.0,0.0,0.049,0.002,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.002
2013-02-23,-12.791,0.266,0.0,61.152,187.748,0.0,0.0,0.047,0.002,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.002
2013-02-24,-12.765,0.363,0.0,61.406,187.748,0.0,0.0,0.046,0.002,0.363,0.363,0.0,0.0,0.0,0.0,0.0,0.002
2013-02-25,-12.698,0.044,0.0,61.437,187.748,0.0,0.0,0.044,0.002,0.044,0.044,0.0,0.0,0.0,0.0,0.0,0.002
2013-02-26,-13.163,0.011,0.0,61.445,187.748,0.0,0.0,0.042,0.002,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.002
2013-02-27,-13.193,0.676,0.0,61.918,187.748,0.0,0.0,0.04,0.002,0.676,0.676,0.0,0.0,0.0,0.0,0.0,0.002
2013-02-28,-12.27,0.952,0.0,62.585,187.748,0.0,0.0,0.039,0.002,0.952,0.952,0.0,0.0,0.0,0.0,0.0,0.002
2013-03-01,-12.986,0.186,0.0,62.715,187.748,0.0,0.0,0.037,0.002,0.186,0.186,0.0,0.0,0.0,0.0,0.0,0.002
2013-03-02,-12.893,0.0,0.0,62.715,187.748,0.0,0.0,0.036,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2013-03-03,-10.4,0.0,0.0,62.715,187.748,0.0,0.0,0.034,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2013-03-04,-8.432,0.085,0.0,62.774,187.748,0.0,0.0,0.033,0.001,0.085,0.085,0.0,0.0,0.0,0.0,0.0,0.001
2013-03-05,-9.655,0.082,0.0,62.832,187.748,0.0,0.0,0.032,0.001,0.082,0.082,0.0,0.0,0.0,0.0,0.0,0.001
2013-03-06,-7.071,0.0,0.0,62.832,187.748,0.0,0.0,0.03,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
2013-03-07,-5.037,0.0,0.0,62.832,187.748,0.0,0.0,0.029,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
2013-03-08,-7.028,0.019,0.0,62.845,187.748,0.0,0.0,0.028,0.001,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.001
